news_id,title,content,link,company,ticker,event,published_date,publisher,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market
64503,Report of transactions of shares and related securities of Bavarian Nordic by persons holding managerial responsibilities and/or persons/companies closely associated with such,"COPENHAGEN, Denmark, May 9, 2025 – Bavarian Nordic A/S (OMX: BAVA) has today received information about the following transactions of the Company’s shares/related securities by persons holding managerial responsibilities and/or persons/companies closely associated with such, which are hereby reported in accordance with Article 19 of Regulation No. 596/2014 on Market Abuse and Implementing Regulation 2016/523. The transactions concern the vesting of restricted stock units (RSUs) by members of the Board of Directors and the Executive Management of Bavarian Nordic A/S. For members of the Board of Directors, the RSU’s were awarded as part of their remuneration for 2022, and in accordance with the decision by the Annual General Meeting on April 5, 2022. The transaction reported for President & CEO, Paul Chaplin concerns the vesting of RSUs awarded in 2022 as part of a retention scheme established in 2021, and the transaction for Chief Operating Officer, Russell Thirsk concerns the vesting o",https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market
22084,Arkema: Third-Quarter 2024 Results,"
				06 Nov 2024 07:00 CET
			 
ARKEMA
 


High-level EBITDA margin and increase in third-quarter sales despite a macroenvironment remaining challenging, notably in Europe


Sales of €2.4 billion, up by 2.9% year-on-year:



Volumes up by 2.2% in an environment of global weak demand, particularly in Europe, while supported by certain markets such as energy, sports, healthcare and packaging




Broadly stable price effect at a negative 0.2%, reflecting dynamic management of selling prices in a raw materials environment that has stabilized overall



EBITDA up by 5.4% to €407 million (€386 million in Q3'23), driven in particular by strong growth in Adhesive Solutions and Advanced Materials, and better resilience in the US and Asia


EBITDA margin up, reaching the high level of 17.0% (16.6% in Q3'23), reflecting the quality of the Group's positioning and technologies, its balanced geographical footprint, as well as strict management of its operations


Adjusted net income down slightly to",https://live.euronext.com/en/products/equities/company-news/2024-11-06-arkema-third-quarter-2024-results,ARKEMA,AKE.PA,earnings_releases_and_operating_results,2024-11-06 07:00:00+00:00,euronext,en,80.6500015258789,79.80000305175781,576.7000122070312,589.2000122070312,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.221439574508484,DOWN,322799.0,pre_market
25111,Nokia Corporation: Repurchase of own shares on 12.11.2024,"


November 12, 2024 15:30 ET


            | Source:
            
Nokia Oyj





Nokia Oyj
 Nokia CorporationStock Exchange Release12 November 2024 at 22:30 EET Nokia Corporation: Repurchase of own shares on 12.11.2024 Espoo, Finland – On 12 November 2024 Nokia Corporation (LEI: 549300A0JPRWG1KI7U06) has acquired its own shares (ISIN FI0009000681) as follows: * Rounded to two decimals On 25 January 2024, Nokia announced that its Board of Directors is initiating a share buyback program to return up to EUR 600 million of cash to shareholders in tranches over a period of two years. The first phase of the share buyback program started on 20 March 2024. On 19 July 2024, Nokia decided to accelerate the share buybacks by increasing the number of shares to be repurchased during the year 2024. The post-increase repurchases in compliance with the Market Abuse Regulation (EU) 596/2014 (MAR), the Commission Delegated Regulation (EU) 2016/1052 and under the authorization granted by Nokia’s Annua",https://www.globenewswire.com/news-release/2024/11/12/2979611/0/en/Nokia-Corporation-Repurchase-of-own-shares-on-12-11-2024.html,Nokia Corporation,NOK,press_releases,2024-11-12 15:30:00+00:00,globenewswire_country_fi,en,4.519999980926514,4.5,598.6799926757812,596.9000244140625,-0.0199999809265136,-0.4424774559935741,-1.77996826171875,-0.2973154746266429,-0.1451619813669312,DOWN,17059900.0,regular_market
61412,Finnair Plc - Managers' transactions - Erlund," Finnair Plc. Managers' transactions, 30 April 2025 at 16.00 pm EEST ____________________________________________ Person subject to the notification requirement
Name: Erlund, Jukka
Position: Member of the Board/Deputy member
Issuer: Finnair Plc
LEI: 213800SB6EOB8SSK9W63 Notification type: INITIAL NOTIFICATION
Reference number: 213800SB6EOB8SSK9W63_20250502092619_210
____________________________________________ Transaction date: 2025-04-30
Venue: XHEL
Instrument type: SHARE
ISIN: FI4000567029
Nature of the transaction: RECEIPT OF A SHARE-BASED INCENTIVE Transaction details
(1): Volume: 6570 Unit price: 0.00 EUR Aggregated transactions
(1): Volume: 6570 Volume weighted average price: 0.00 EUR FINNAIR PLC  Further information: Finnair communications, +358 9 818 4020, comms@finnair.com Distribution: NASDAQ Helsinki Principal media",https://view.news.eu.nasdaq.com/view?id=bf8b51f421d463986673ddb2ba996a686&lang=en&src=listed,Finnair Oyj,FIA1S.HE,changes_in_companys_own_shares,2025-05-02 13:00:00+00:00,omx,en,43.900001525878906,44.720001220703125,564.72998046875,566.760009765625,0.8199996948242188,1.8678807888897948,2.030029296875,0.3594690147652492,1.5084117741245455,UP,809683.0,regular_market
64503,Report of transactions of shares and related securities of Bavarian Nordic by persons holding managerial responsibilities and/or persons/companies closely associated with such,"COPENHAGEN, Denmark, May 9, 2025 – Bavarian Nordic A/S (OMX: BAVA) has today received information about the following transactions of the Company’s shares/related securities by persons holding managerial responsibilities and/or persons/companies closely associated with such, which are hereby reported in accordance with Article 19 of Regulation No. 596/2014 on Market Abuse and Implementing Regulation 2016/523. The transactions concern the vesting of restricted stock units (RSUs) by members of the Board of Directors and the Executive Management of Bavarian Nordic A/S. For members of the Board of Directors, the RSU’s were awarded as part of their remuneration for 2022, and in accordance with the decision by the Annual General Meeting on April 5, 2022. The transaction reported for President & CEO, Paul Chaplin concerns the vesting of RSUs awarded in 2022 as part of a retention scheme established in 2021, and the transaction for Chief Operating Officer, Russell Thirsk concerns the vesting o",https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market
25708,"Share Buyback Transaction Details November 7 – November 13, 2024","
				14 Nov 2024 10:00 CET
			 
WOLTERS KLUWER N.V.
 
PRESS RELEASE                                         Share Buyback Transaction Details November 7 – November 13, 2024 Alphen aan den Rijn – November 14, 2024 - Wolters Kluwer (Euronext: WKL), a global leader in professional information, software solutions, and services, today reports that it has repurchased 120,200 of its own ordinary shares in the period from November 7, 2024, up to and including November 13, 2024, for €19.3 million and at an average share price of €160.45. These repurchases are part of the share buyback program announced on February 21, 2024, under which we intend to repurchase shares for €1 billion during 2024. The cumulative amounts repurchased in the year to date under this program are as follows: Share Buyback 2024 PeriodCumulative shares repurchased in period Total consideration(€ million)Average share price(€)2024 to date 6,010,256890.1148.09 For the period starting May 2, 2024, up to and including December",https://live.euronext.com/en/products/equities/company-news/2024-11-14-share-buyback-transaction-details-november-7-november-13,WOLTERS KLUWER,WKL.AS,changes_in_companys_own_shares,2024-11-14 10:00:00+00:00,euronext,en,158.35000610351562,158.89999389648438,597.3200073242188,593.3499755859375,0.54998779296875,0.3473241375243239,-3.97003173828125,-0.6646406766224993,1.0119648141468232,UP,475739.0,regular_market
30272,Vow ASA: Notification of trade - primary insider/close associate,"
				29 Nov 2024 15:07 CET
			 
Vow ASA
 
				Oslo,  29 November 2024: Reference  is made  to the  stock exchange announcement
published   by   Vow   ASA   (the  ""Company"")  25 November  2024, regarding  the
commencement  of the subscription period in  the fully underwritten rights issue
of 166,666,666 new shares in the Company (the ""Rights Issue"").

The Company has been informed that close associate, Badin Invest Ltd, of primary
insider,  Henrik Badin, has today sold  subscription rights as further specified
in  the attached notifications of trade. Badin Invest will use the proceeds from
the  sale of subscription rights to subscribe  for shares in the rights issue by
exercising its remaining subscription rights.

This  information is subject to the  disclosure requirements pursuant to article
19 of  the  EU  Market  Abuse  Regulation  and  section  5-12 of  the  Norwegian
Securities Trading Act.
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the ne",https://live.euronext.com/en/products/equities/company-news/2024-11-29-vow-asa-notification-trade-primary-insiderclose-associate,VOW,VGM.OL,shares_issue,2024-11-29 15:07:00+00:00,euronext,en,0.5400000214576721,0.5400000214576721,599.6599731445312,602.5499877929688,0.0,0.0,2.8900146484375,0.4819422302413609,-0.4819422302413609,UP,303974.0,regular_market
51300,Innkalling til ekstraordinær generalforsamling,"
				20 Mar 2025 15:06 CET
			 
Haugesund Sparebank
 
				Det innkalles til ekstraordinær generalforsamling via Teams, torsdag 10. april
kl. 16:00. 

Denne informasjonen er informasjonspliktig etter Verdipapirhandelloven §5-12 

Vedlegg: Innkalling med saker
More information:Access the news on Oslo Bors NewsWeb site
 More information:Access the news on Oslo Bors NewsWeb site 







641847_Innkalling til ekstraordinær generalforsamling - Haugesund Sparebank.pdf
						


 Haugesund Sparebank 
Oslo Børs Newspoint
 
HAUGESUND SPAREBANK, Haugesund Spb 20/26 FRN, Haugesund Spb 21/25 FRN, Haugesund Spb 22/26 FRN, Haugesund Spb 22/PERP ADJ C HYBRID, Haugesund Spb 22/27 FRN, Haugesund Spb 22/28 FRN, Haugesund Spb 23/27 FRN, Haugesund Spb 23/28 FRN FLOOR, Haugesund Spb 24/29 FRN, Haugesund Spb 24/34 FRN C SUB, Haugesund Spb 24/PERP ADJ C HYBRID, Haugesund Spb 24/30 FRN, Haugesund Spb 25/28 FRN
 NO0010764053, NO0010915218, NO0010961022, NO0011031361, NO0011204331, NO0012509274, NO0012629379, NO0",https://live.euronext.com/nb/products/equities/company-news/2025-03-20-innkalling-til-ekstraordinaer-generalforsamling,Haugesund Sparebank,HGSB.OL,annual_general_meeting,2025-03-20 15:06:00+00:00,euronext,no,182.0,188.0,563.3300170898438,565.489990234375,6.0,3.296703296703297,2.15997314453125,0.3834294426009191,2.913273854102378,UP,3403.0,regular_market
53962,"Teleste: Managers´ transactions - Harju, Esa"," Teleste Corporation
Managers´ transactions
April 2, 2025, at 10:30 a.m. EEST  
  TELESTE: MANAGERS´ TRANSACTIONS – HARJU, ESA   Teleste Oyj - Managers' Transactions ____________________________________________ Person subject to the notification requirement Name: Esa Harju Position: Chief Executive Officer Issuer: Teleste Oyj LEI: 743700CJRQRU0007GN59 Notification type: INITIAL NOTIFICATION Reference number: 102586/5/6   ____________________________________________ Transaction date: 2025-03-31 Outside a trading venue Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: RECEIPT OF A SHARE-BASED INCENTIVE  (X) Linked to stock option programme     Transaction details (1): Volume: 2438 Unit price: 0 N/A    Aggregated transactions (1):  Volume: 2438 Volume weighted average price: 0 N/A ____________________________________________ Transaction date: 2025-03-13 Venue: NASDAQ HELSINKI LTD (XHEL) Instrument type: SHARE ISIN: FI0009007728 Nature of transaction: ACQUISITION     Transac",https://view.news.eu.nasdaq.com/view?id=be7f501108f034d105ed0505e5ff4cd56&lang=en&src=listed,Teleste Oyj,TLT1V.HE,managers_transactions,2025-04-02 07:30:00+00:00,omx,en,560.969970703125,555.0499877929688,2.9200000762939453,2.9200000762939453,-5.91998291015625,-1.0553119096082966,0.0,0.0,-1.0553119096082966,DOWN,76014500.0,pre_market
78267,"AS PN Project second bond tranche raises €5.4m, exceeding target","
	AS PN Project notifies that the issue size of second tranche has been increased from the initial EUR 5 million to EUR 5.4 million due to investor demand. No other amendments have been made to the Final Terms of the second tranche issue under the public bond programme. The amended Final Terms are attached to this notification. 
	Thus, the results of the second tranche offering are as follows: 
	Real estate developer AS PN Project has successfully completed the second tranche of its bond issue for the Preses Nama Kvartāls development, raising €5.4 million. The tranche was oversubscribed, reflecting continued strong investor interest. 
	This follows the first tranche, which raised €15.9 million, and the proceeds from both tranches will fund further development of the business centre in Riga, integrating office, retail, and public spaces in a rapidly growing district. 
	“The fact that we raised more funds than initially planned in this bond placement indicates that the project is se",https://view.news.eu.nasdaq.com/view?id=b48d07e696429c9674a33412b41f93ff4&lang=en&src=notices,Nasdaq Riga,NQ=F,bond_fixing,2025-06-26 14:19:59+00:00,baltics,en,22461.25,22669.25,608.989990234375,611.8699951171875,208.0,0.9260392898881408,2.8800048828125,0.472914978734561,0.4531243111535796,UP,422397.0,regular_market
64503,Report of transactions of shares and related securities of Bavarian Nordic by persons holding managerial responsibilities and/or persons/companies closely associated with such,"COPENHAGEN, Denmark, May 9, 2025 – Bavarian Nordic A/S (OMX: BAVA) has today received information about the following transactions of the Company’s shares/related securities by persons holding managerial responsibilities and/or persons/companies closely associated with such, which are hereby reported in accordance with Article 19 of Regulation No. 596/2014 on Market Abuse and Implementing Regulation 2016/523. The transactions concern the vesting of restricted stock units (RSUs) by members of the Board of Directors and the Executive Management of Bavarian Nordic A/S. For members of the Board of Directors, the RSU’s were awarded as part of their remuneration for 2022, and in accordance with the decision by the Annual General Meeting on April 5, 2022. The transaction reported for President & CEO, Paul Chaplin concerns the vesting of RSUs awarded in 2022 as part of a retention scheme established in 2021, and the transaction for Chief Operating Officer, Russell Thirsk concerns the vesting o",https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market
78267,"AS PN Project second bond tranche raises €5.4m, exceeding target","
	AS PN Project notifies that the issue size of second tranche has been increased from the initial EUR 5 million to EUR 5.4 million due to investor demand. No other amendments have been made to the Final Terms of the second tranche issue under the public bond programme. The amended Final Terms are attached to this notification. 
	Thus, the results of the second tranche offering are as follows: 
	Real estate developer AS PN Project has successfully completed the second tranche of its bond issue for the Preses Nama Kvartāls development, raising €5.4 million. The tranche was oversubscribed, reflecting continued strong investor interest. 
	This follows the first tranche, which raised €15.9 million, and the proceeds from both tranches will fund further development of the business centre in Riga, integrating office, retail, and public spaces in a rapidly growing district. 
	“The fact that we raised more funds than initially planned in this bond placement indicates that the project is se",https://view.news.eu.nasdaq.com/view?id=b48d07e696429c9674a33412b41f93ff4&lang=en&src=notices,Nasdaq Riga,NQ=F,bond_fixing,2025-06-26 14:19:59+00:00,baltics,en,22461.25,22669.25,608.989990234375,611.8699951171875,208.0,0.9260392898881408,2.8800048828125,0.472914978734561,0.4531243111535796,UP,422397.0,regular_market
64503,Report of transactions of shares and related securities of Bavarian Nordic by persons holding managerial responsibilities and/or persons/companies closely associated with such,"COPENHAGEN, Denmark, May 9, 2025 – Bavarian Nordic A/S (OMX: BAVA) has today received information about the following transactions of the Company’s shares/related securities by persons holding managerial responsibilities and/or persons/companies closely associated with such, which are hereby reported in accordance with Article 19 of Regulation No. 596/2014 on Market Abuse and Implementing Regulation 2016/523. The transactions concern the vesting of restricted stock units (RSUs) by members of the Board of Directors and the Executive Management of Bavarian Nordic A/S. For members of the Board of Directors, the RSU’s were awarded as part of their remuneration for 2022, and in accordance with the decision by the Annual General Meeting on April 5, 2022. The transaction reported for President & CEO, Paul Chaplin concerns the vesting of RSUs awarded in 2022 as part of a retention scheme established in 2021, and the transaction for Chief Operating Officer, Russell Thirsk concerns the vesting o",https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market
